State,Year,Data.Population,Data.Rates.Property.All,Data.Rates.Property.Burglary,Data.Rates.Property.Larceny,Data.Rates.Property.Motor,Data.Rates.Violent.All,Data.Rates.Violent.Assault,Data.Rates.Violent.Murder,Data.Rates.Violent.Rape,Data.Rates.Violent.Robbery,Data.Totals.Property.All,Data.Totals.Property.Burglary,Data.Totals.Property.Larceny,Data.Totals.Property.Motor,Data.Totals.Violent.All,Data.Totals.Violent.Assault,Data.Totals.Violent.Murder,Data.Totals.Violent.Rape,Data.Totals.Violent.Robbery,avg_fiscal_income_p0p100,population_p0p100,nb_tax_returns_p0p100,share_fiscal_income_p0p100,share_fiscal_income_p0p90,share_fiscal_income_p0p99,share_fiscal_income_p90p100,share_fiscal_income_p90p95,share_fiscal_income_p95p100,share_fiscal_income_p95p99,share_fiscal_income_p99.5p100,share_fiscal_income_p99.5p99.9,share_fiscal_income_p99.99p100,share_fiscal_income_p99.9p100,share_fiscal_income_p99.9p99.99,share_fiscal_income_p99p100,share_fiscal_income_p99p99.5,share_pretax_income_p0p100,avg_fiscal_income_p0p90,avg_fiscal_income_p0p99,avg_fiscal_income_p90p100,avg_fiscal_income_p90p95,avg_fiscal_income_p95p100,avg_fiscal_income_p95p99,avg_fiscal_income_p99.5p100,avg_fiscal_income_p99.5p99.9,avg_fiscal_income_p99.99p100,avg_fiscal_income_p99.9p100,avg_fiscal_income_p99.9p99.99,avg_fiscal_income_p99p100,avg_fiscal_income_p99p99.5,share_pretax_income_p0p90,share_pretax_income_p0p99,share_pretax_income_p90p100,share_pretax_income_p90p95,share_pretax_income_p95p100,share_pretax_income_p95p99,share_pretax_income_p99.5p100,share_pretax_income_p99.5p99.9,share_pretax_income_p99.99p100,share_pretax_income_p99.9p100,share_pretax_income_p99.9p99.99,share_pretax_income_p99p100,share_pretax_income_p99p99.5,total_fiscal_income_p0p100,nb_police_shootings,nb_unarmed,nb_gun,nb_body_camera,imm_population,lpr_total,nonimm_total,refugees_total,gdp,wic_2015,nslp_2015,sbp_2015,spending_education,spending_welfare,spending_health,spending_police,spending_corrections
Idaho,1996,1189000,3745.3,709.1,2848.8,187.5,267.2,217,3.6,26.3,20.3,44532,8431,33872,2229,3177,2580,43,313,241,383462,523241,507786,1,0.6227,0.8617,0.3773,0.1068,0.2705,0.1321,0.1071,0.0469,0.0254,0.0601,0.0347,0.1383,0.0313,1,42416.3,53356.10000000001,231319.2,130944.9,331627.2,202502.5,1312594.6,719253.2000000001,15599525.3,3686288.2,2362649.8,848019.4,383462,0.6227,0.8617,0.3773,0.1068,0.2705,0.1321,0.1071,0.0469,0.0254,0.0601,0.0347,0.1383,0.0313,32076114426,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,156,77,NA,NA,NA,NA,NA
Idaho,1997,1210000,3668.4,758.3,2709.4,200.7,256.8,205,3.2,28.9,19.6,44388,9175,32784,2429,3107,2481,39,350,237,411961,535100,520936,1,0.6205,0.861,0.3798,0.1079,0.2718,0.1327,0.1064,0.0469,0.026,0.0594,0.0334,0.139,0.0327,1,43486.8,54850.9,239545.7,136067.6,342817.4,209165.4,1341664,739047.7000000001,16401478.7,3749503.7,2341839.6,876946,411961,0.6205,0.861,0.3798,0.1079,0.2718,0.1327,0.1064,0.0469,0.026,0.0594,0.0334,0.139,0.0327,33749741855,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,156,77,NA,NA,NA,NA,NA
Idaho,1998,1229000,3432.5,693.1,2553.7,185.7,282.2,226.4,2.9,31.4,21.5,42185,8518,31385,2282,3468,2782,36,386,264,432352.8,541727,533886,1,0.6259,0.8608,0.3745,0.1046,0.2695,0.1301,0.1072,0.0468,0.0241,0.0603,0.0364,0.1392,0.032,1,47031.9,58804.9,253243.2,141545.4,364537.7,220005.4,1450039.1,791870.8,16316568.7,4077339.3,2735699.5,941237.8,432352.8,0.6259,0.8608,0.3745,0.1046,0.2695,0.1301,0.1072,0.0468,0.0241,0.0603,0.0364,0.1392,0.032,36636570278,NA,NA,NA,NA,NA,NA,NA,NA,31352.7,40,156,77,NA,NA,NA,NA,NA
Idaho,1999,1251700,2905.1,610.4,2143,151.6,244.9,191.8,2,33.3,17.8,36363,7641,26824,1898,3066,2401,25,417,223,468931.9,561878,545767,1,0.6098,0.8499,0.3904,0.1048,0.2854,0.1351,0.1166,0.0509,0.0266,0.0656,0.0393,0.1501,0.0335,1,47402.8,60061.60000000001,273168.1,146650.2,399305.3,236359,1631460.8,889720.9,18602028.2,4589754.4,3055924,1050241.3,468931.9,0.6098,0.8499,0.3904,0.1048,0.2854,0.1351,0.1166,0.0509,0.0266,0.0656,0.0393,0.1501,0.0335,39310951712,NA,NA,NA,NA,NA,NA,NA,NA,34512.8,40,156,77,NA,NA,NA,NA,NA
Idaho,2000,1293953,2933.7,566.5,2206,161.2,252.5,204.3,1.2,29.7,17.2,37961,7330,28545,2086,3267,2644,16,384,223,509566.8,566827,559316,1,0.59,0.8295,0.4111,0.1035,0.3072,0.1363,0.1354,0.0532,0.0375,0.082,0.0445,0.1705,0.035,1,47713.2,60986.8,299191.6,150603.1,447198.5,248046,1971029.2,967841.2,27326805.8,5970105.7,3600895.4,1240966.6,509566.8,0.5900000000000001,0.8295,0.4111,0.1035,0.3072,0.1363,0.1354,0.0532,0.0375,0.082,0.0445,0.1705,0.035,41257422405,NA,NA,NA,NA,NA,NA,NA,NA,38344.1,40,156,77,NA,NA,NA,NA,NA
Idaho,2001,1320585,2891.2,568.5,2141.9,180.9,243.1,190.1,2.3,32.2,18.6,38181,7507,28285,2389,3211,2511,30,425,245,438221.8,583995,563920,1,0.6319,0.8727,0.3688,0.1074,0.261,0.1334,0.0947,0.0445,0.0201,0.0501,0.03,0.1273,0.0327,1,47082,59108.8,247267.9,143972,350026.3,223678.2,1270199.9,745416.4,13479945.2,3357178.2,2238626.7,853736.9,438221.8,0.6319,0.8727,0.3688,0.1074,0.261,0.1334,0.0947,0.0445,0.0201,0.0501,0.03,0.1273,0.0327,39159820065,NA,NA,NA,NA,NA,NA,NA,NA,37740.9,40,156,77,NA,NA,NA,NA,NA
Idaho,2002,1343124,2913.2,554,2163.6,195.6,254.6,197,2.7,37,17.9,39128,7441,29060,2627,3419,2646,36,497,240,387419.1,607475,569742,1,0.6314,0.8756,0.37,0.1102,0.2595,0.1347,0.0937,0.0437,0.0195,0.0496,0.03,0.1244,0.0306,1,44464.4,56052.7,234482.7,139639.6,328916.3,213491.1,1187871.7,691998.7000000001,12339574.2,3146117.2,2112093.4,788736,387419.1,0.6314000000000001,0.8756,0.37,0.1102,0.2595,0.1347,0.0937,0.0437,0.0195,0.0496,0.03,0.1244,0.0306,38501441398,NA,NA,NA,NA,NA,NA,NA,NA,38990.7,40,156,77,NA,NA,NA,NA,NA
Idaho,2003,1367034,2929.1,573.3,2162.3,193.6,245.9,187,1.9,39.1,17.9,40042,7837,29559,2646,3362,2556,26,535,245,394098.9,621540,577926,1,0.6197,0.8668,0.3821,0.1111,0.2706,0.137,0.1014,0.0457,0.0227,0.0552,0.0323,0.1332,0.0315,1,43027.8,54719.8,238766.2,138854.2,338182.6,214075.3,1267566.2,714312.7000000001,14155074.7,3451146.5,2244615.3,832152.6000000001,394098.9,0.6197,0.8668,0.3821,0.1111,0.2706,0.137,0.1014,0.0457,0.0227,0.0552,0.0323,0.1332,0.0315,38842585960,NA,NA,NA,NA,NA,NA,NA,NA,40778.6,40,156,77,NA,NA,NA,NA,NA
Idaho,2004,1395140,2781,549.8,2034.8,196.3,247.4,185.4,2.2,42.6,17.3,38799,7671,28389,2739,3452,2586,31,594,241,436050,644657,594282,1,0.5984,0.8438,0.4031,0.1051,0.2974,0.1409,0.1228,0.0509,0.0314,0.0715,0.0401,0.1562,0.0332,1,43598.7,55888.10000000001,264319.6,137844.1,390094.6,231048,1610803.1,834852.8,20560385,4690782.100000001,2918102.9,1024568.4,436050,0.5984,0.8438,0.4031,0.1051,0.2974,0.1409,0.1228,0.0509,0.0314,0.0715,0.0401,0.1562,0.0332,42273328339,NA,NA,NA,NA,NA,NA,NA,NA,44732.9,40,156,77,NA,NA,NA,NA,NA
Idaho,2005,1429367,2697,564.3,1931,202,257,195.3,2.4,40.4,18.6,38556,8066,27606,2884,3670,2792,35,577,266,516059.5,635406,613932,1,0.5702,0.8147,0.4309,0.1037,0.3269,0.1413,0.1489,0.0585,0.0407,0.09,0.0492,0.1853,0.0363,1,45066.7,58533.9,306530.2,147531.2,465060.7,251217.8,2117669.1,1040808.3,28982627,6403901.100000001,3891346.5,1318073.8,516059.5,0.5702,0.8147000000000001,0.4309,0.1037,0.3269,0.1413,0.1489,0.0585,0.0407,0.09,0.0492,0.1853,0.0363,45195976203,NA,NA,NA,NA,NA,NA,NA,NA,48805.1,40,156,77,NA,NA,NA,NA,NA
Idaho,2006,1466465,2395.9,514.5,1715.3,166.1,250,185.9,2.4,41.7,20,35135,7545,25154,2436,3666,2726,35,611,294,563637.8,668893,641026,1,0.5399,0.7909,0.4606,0.1102,0.3501,0.1409,0.1703,0.0646,0.0496,0.1057,0.0561,0.2091,0.0388,1,43614,58082.7,334871.9,160223.5,509041.5,256131.7,2476515.1,1173909.8,36030289.8,7682944.2,4532433.100000001,1520323.5,563637.8,0.5399,0.7909,0.4606,0.1102,0.3501,0.1409,0.1703,0.0646,0.0496,0.1057,0.0561,0.2091,0.0388,48631920584,NA,NA,NA,NA,NA,NA,NA,NA,51099,40,156,77,NA,NA,NA,NA,NA
Idaho,2007,1499402,2275.8,475.6,1649.1,151.1,256.2,196.2,3.3,40.5,16.2,34124,7131,24727,2266,3841,2942,49,607,243,550506.6,668084,722486,1,0.5704,0.8089,0.4322,0.1071,0.3244,0.1326,0.155,0.0589,0.0449,0.0955,0.0503,0.1911,0.0358,1,48737.7,62836.4,332367.4,164723.7,498930.2,255023.4,2383554.6,1132174.2,34532033,7342258.2,4300869.100000001,1469828.5,550506.6,0.5704,0.8089000000000001,0.4322,0.1071,0.3244,0.1326,0.155,0.0589,0.0449,0.0955,0.0503,0.1911,0.0358,51379830326,NA,NA,NA,NA,NA,NA,NA,NA,53712.4,40,156,77,NA,NA,NA,NA,NA
Idaho,2008,1523816,2096.1,442.8,1544.3,108.9,241.5,186.3,1.5,38,15.7,31940,6748,23532,1660,3680,2839,23,579,239,458266.6,682590,666723,1,0.5907,0.8346,0.4115,0.1151,0.2954,0.1297,0.1318,0.052,0.0371,0.0793,0.042,0.1654,0.0334,1,45093.10000000001,57915,282709.5,158163.7,405931.5,222737.7,1811246.3,893540.3,25489909.7,5450932.2,3204025.8,1136372.9,458266.6,0.5907,0.8346,0.4115,0.1151,0.2954,0.1297,0.1318,0.052,0.0371,0.0793,0.042,0.1654,0.0334,46893659186,NA,NA,NA,NA,NA,NA,NA,NA,56203.6,40,156,77,NA,NA,NA,NA,NA
Idaho,2009,1545801,2019.7,432.3,1492.2,95.2,246.2,191,1.6,37.2,16.4,31220,6682,23066,1472,3805,2952,24,575,254,391339.7,698285,657773,1,0.6036,0.8614,0.3983,0.1158,0.2821,0.1433,0.1062,0.046,0.0263,0.0596,0.0329,0.1386,0.0321,1,40875.60000000001,53031.4,242771.6,141152.3,343810.1,218269.2,1294873.9,701489.4,16028988.5,3633498.5,2227662.4,844580.8,391339.7,0.6036,0.8614,0.3983,0.1158,0.2821,0.1433,0.1062,0.046,0.0263,0.0596,0.0329,0.1386,0.0321,42558299587,NA,NA,NA,NA,NA,NA,NA,NA,54507.9,40,156,77,NA,NA,NA,NA,NA
Idaho,2010,1571102,2000.9,414.5,1501.7,84.6,220.5,171.6,1.4,33.9,13.6,31436,6513,23594,1329,3464,2696,22,533,213,421783,712093,663291,1,0.5961,0.8581,0.4045,0.1163,0.2876,0.1458,0.1077,0.0487,0.0251,0.0589,0.0337,0.1419,0.0342,1,40829.5,53433.2,249371.7,143367.1,354596.7,224687.4,1328396.4,750760.7000000001,15498233.4,3631880.6,2311366.2,874554.4,421783,0.5961000000000001,0.8581000000000001,0.4045,0.1163,0.2876,0.1458,0.1077,0.0487,0.0251,0.0589,0.0337,0.1419,0.0342,43896499690,NA,NA,NA,NA,NA,NA,NA,NA,56086.2,40,156,77,NA,NA,NA,NA,NA
Idaho,2011,1583744,2075.8,436.6,1555.1,84,202.2,160.1,2.2,28,11.9,32875,6915,24629,1331,3202,2535,35,444,188,411164.5,726543,671392,1,0.5914,0.8576,0.4091,0.1242,0.2842,0.1419,0.1089,0.0494,0.025,0.0595,0.0346,0.1424,0.0335,1,40331.60000000001,53170.10000000001,251102.8,152511.8,348849.2,217697.3,1336694.2,757526,15344686.2,3650236.6,2359238.4,873717.9,411164.5,0.5914,0.8576,0.4091,0.1242,0.2842,0.1419,0.1089,0.0494,0.025,0.0595,0.0346,0.1424,0.0335,44592006085,NA,NA,NA,NA,NA,NA,NA,NA,57418.2,40,156,77,NA,NA,NA,NA,NA
Idaho,2012,1595728,1983.5,450.3,1447.7,85.5,207.9,160.9,1.8,30,15.2,31651,7186,23101,1364,3318,2567,29,479,243,464593.2,731665,679220,1,0.5672,0.8264,0.433,0.1207,0.3118,0.1382,0.1383,0.0557,0.0386,0.0827,0.0442,0.1736,0.0353,1,41454.9,54905.10000000001,284843.6,158823.7,410167.6,227222.1,1819931.9,916054.8,25409332.6,5436850.600000001,3233872.4,1142203.8,464593.2,0.5672,0.8264,0.433,0.1207,0.3118,0.1382,0.1383,0.0557,0.0386,0.0827,0.0442,0.1736,0.0353,48127518238,NA,NA,NA,NA,NA,NA,NA,NA,57933.7,40,156,77,NA,NA,NA,NA,NA
Idaho,2013,1612136,1864.3,411.9,1357.1,95.3,217,161,1.7,40.6,13.6,30055,6640,21879,1536,3498,2596,27,655,220,456824.1,716445,691620,1,0.6082,0.8609,0.3921,0.1145,0.2773,0.1382,0.1055,0.0489,0.0232,0.0566,0.0336,0.1391,0.0336,1,45976.3,59166.8,266780.1,155756,377330.5,235024.8,1436021.6,831799.4,15752540.1,3852053.6,2536850.5,946206.8,456824.1,0.6082000000000001,0.8609,0.3921,0.1145,0.2773,0.1382,0.1055,0.0489,0.0232,0.0566,0.0336,0.1391,0.0336,48744919679,NA,NA,NA,NA,1611206,2120,41210,920,61712.6,40,156,77,NA,NA,NA,NA,NA
Idaho,2014,1634464,1854.8,393.3,1359.9,101.6,212.2,160.5,2,37.3,12.5,30316,6428,22227,1661,3468,2623,32,609,204,484716.4,754594,701990,1,0.5893,0.8493,0.411,0.116,0.2946,0.1438,0.1154,0.052,0.0268,0.0634,0.0367,0.1507,0.0354,1,44891.10000000001,58811.4,281745.6,159044.1,403926.2,246399.3,1581875.3,891249.8,18404742.7,4343401.5,2796350.2,1033270.3,484716.4,0.5893,0.8493,0.411,0.116,0.2946,0.1438,0.1154,0.052,0.0268,0.0634,0.0367,0.1507,0.0354,51731917519,NA,NA,NA,NA,1631112,2200,42830,980,64501.7,40,156,77,NA,NA,NA,NA,NA
Idaho,2015,1654930,1743.8,370,1260.7,113.1,215.6,160.1,1.9,41.9,11.6,28858,6124,20863,1871,3568,2650,32,694,192,494647.2,780757,721890,1,0.5854,0.846,0.4147,0.116,0.2984,0.1443,0.1185,0.0528,0.0278,0.0658,0.0382,0.154,0.0355,1,45305.8,59525.10000000001,288845.8,161643.7,415663.3,251305.1,1650916.4,919348.8,19362131.8,4580133.3,2958232.5,1072903.3,494647.2,0.5854,0.8460000000000001,0.4147,0.116,0.2984,0.1443,0.1185,0.0528,0.0278,0.0658,0.0382,0.154,0.0355,54386652054,7,0,7,3,1651059,2530,48290,940,66064.9,40,156,77,NA,NA,NA,NA,NA
Idaho,2016,1683140,1744.2,375.4,1245.4,123.4,230.3,172,2.9,42.7,12.7,29357,6318,20962,2077,3876,2895,49,719,213,492423.2,797821,739750,1,0.5653,0.8337,0.4347,0.1193,0.3152,0.1489,0.1302,0.0552,0.0342,0.075,0.0409,0.1663,0.036,1,42926.60000000001,57550.2,297064.2,163116.4,430744.3,254425.2,1779745.1,943659.9,23373057,5128061.4,3106640.6,1136212.8,492423.2,0.5653,0.8337,0.4347,0.1193,0.3152,0.1489,0.1302,0.0552,0.0342,0.075,0.0409,0.1663,0.036,54520504462,6,0,5,2,1682380,2560,50400,1140,69185.2,40,156,77,NA,NA,NA,NA,NA
Idaho,2017,1716943,1635.4,329.4,1181.1,125,226.4,172,1.9,41.2,11.4,28079,5655,20278,2146,3888,2953,32,707,196,535530.9,791953,763980,1,0.5708,0.843,0.4278,0.1212,0.3075,0.1506,0.1206,0.0545,0.0278,0.0662,0.0388,0.157,0.0364,1,46603.9,62569.8,314400,178128.6,451861.1,276577.2,1772226.6,1000799.3,20415273.6,4866969.2,3165184.3,1154002.1,535530.9,0.5708,0.8430000000000001,0.4278,0.1212,0.3075,0.1506,0.1206,0.0545,0.0278,0.0662,0.0388,0.157,0.0364,58195927525,6,1,4,1,1717715,2710,62890,630,72935.1,40,156,77,3625086,2512660,304197,454368,419201
Idaho,2018,1754208,1461.4,281.6,1067.8,112,227.1,168.6,2,45.1,11.4,25636,4940,18732,1964,3983,2957,35,791,200,562065.7000000001,838245,783400,1,0.5514,0.8274,0.4482,0.121,0.3276,0.1549,0.1344,0.057,0.0342,0.0774,0.0434,0.1726,0.0381,1,45153.7,61600.10000000001,330360,178340.3,482901.4,285499.6,1981684.9,1050980.6,25200591,5702134.2,3552443.1,1272270.5,562065.7000000001,0.5514,0.8274,0.4482,0.121,0.3276,0.1549,0.1344,0.057,0.0342,0.0774,0.0434,0.1726,0.0381,61784412351,13,1,5,0,1750536,2730,63110,360,79072.4,40,156,77,3907219,2731715,291615,456993,428917
Illinois,1960,10081158,1976.8,577.7,1045.7,353.3,365.1,133.8,4.9,17.6,208.8,199283,58241,105423,35619,36802,13492,489,1773,21048,258028.6,3995915,3762407,1,0.6699,0.8984,0.3301,0.1047,0.2254,0.1238,0.0723,0.0393,0.0112,0.033,0.0219,0.1016,0.0293,1,32809,40002.10000000001,145517.1,92330.9,198703.6,136414.3,637690,432961.9,4934917.100000001,1456684.8,1071057,447859.1,258028.6,0.6699,0.8984000000000001,0.3301,0.1047,0.2254,0.1238,0.0723,0.0393,0.0112,0.033,0.0219,0.1016,0.0293,176142414685,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1961,10258000,2082.3,586.9,1140.6,354.8,362.2,135.7,4.8,17.2,204.5,213602,60204,117006,36392,37156,13920,492,1767,20977,265684.8,4052192,3763903,1,0.6637,0.8923,0.3363,0.1036,0.2327,0.125,0.0782,0.0403,0.0141,0.0379,0.0238,0.1077,0.0295,1,33200,40578.5,151425,93274.9,209574.5,140720.7,704281.9,453309.9,6350806.9,1708308.4,1192559.4,484984.3,265684.8,0.6637000000000001,0.8923000000000001,0.3363,0.1036,0.2327,0.125,0.0782,0.0403,0.0141,0.0379,0.0238,0.1077,0.0295,182440218580,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1962,10146000,2162.4,555.7,1235,371.7,383.7,158.3,5.3,18.6,201.5,219393,56377,125306,37710,38926,16063,537,1884,20442,265324.7,4104166,3806569,1,0.6694,0.8981,0.3306,0.1041,0.2265,0.1246,0.0729,0.0398,0.012,0.0331,0.0211,0.1019,0.029,1,34071.9,41559.60000000001,151453,95422.5,207483.3,142699.9,667912.5,455757.1,5518125,1516644.5,1072017.9,466617.2,265324.7,0.6694,0.8981,0.3306,0.1041,0.2265,0.1246,0.0729,0.0398,0.012,0.0331,0.0211,0.1019,0.029,188012379538,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1963,10182000,2255,541.3,1332.1,381.6,330.3,122.7,5.1,13.9,188.5,229605,55117,135634,38854,33627,12495,523,1416,19193,275625.9,4152560,3860439,1,0.6712,0.9013,0.3288,0.1047,0.2241,0.1254,0.0694,0.0386,0.0104,0.0308,0.0204,0.0987,0.0293,1,35044.6,42779.7,154495.9,98400.7,210590.9,147286.4,651991.2000000001,453003.6,4882784.4,1447674.4,1066607.4,463809.1,275625.9,0.6712,0.9013,0.3288,0.1047,0.2241,0.1254,0.0694,0.0386,0.0104,0.0308,0.0204,0.0987,0.0293,195128956334,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1964,10489000,2333.4,547.4,1380.3,405.7,351.9,149.2,5.5,15,182.3,244754,57416,144783,42555,36916,15652,572,1569,19123,312384.5,4199259,3934617,1,0.6718,0.8966,0.3282,0.0987,0.2295,0.1261,0.0719,0.0399,0.0115,0.032,0.0205,0.1034,0.0315,1,37021.5,44917.5,162782.8,97916.6,227684.7,156357.6,713350.7000000001,495046.4,5712128.5,1586375.4,1127750.2,512944.8,312384.5,0.6718000000000001,0.8966000000000001,0.3282,0.0987,0.2295,0.1261,0.0719,0.0399,0.0115,0.032,0.0205,0.1034,0.0315,208274076951,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1965,10644000,2223.2,550.2,1293.1,379.9,322.7,136.7,5.2,16,164.7,236638,58566,137634,40438,34345,14553,551,1706,17535,334303.7,4240430,4076425,1,0.6669,0.89,0.3331,0.1001,0.233,0.123,0.0781,0.0407,0.015,0.0374,0.0225,0.11,0.0319,1,38840,47116.8,174561.4,104899.2,244231,161116.3,819151.5,533448,7842747.9,1962148,1308555.8,576725.1,334303.7,0.6669,0.89,0.3331,0.1001,0.233,0.123,0.0781,0.0407,0.015,0.0374,0.0225,0.11,0.0319,222253157153,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1966,10722000,2394.4,560.5,1418.6,415.3,364.8,156.4,6.9,16.6,184.9,256731,60099,152102,44530,39116,16770,745,1777,19824,324935.6,4277768,4248994,1,0.6705,0.8961,0.3295,0.1041,0.2254,0.1215,0.0742,0.0386,0.0142,0.0356,0.0214,0.1039,0.0297,1,40762.60000000001,49522.3,180284.3,113881.3,246637.6,166134.2,812224.6000000001,528646.4,7791643.7,1947620.7,1298092,568547,324935.6,0.6705,0.8961,0.3295,0.1041,0.2254,0.1215,0.0742,0.0386,0.0142,0.0356,0.0214,0.1039,0.0297,234047400173,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1967,10893000,2516.2,608.5,1486.1,421.7,394.3,168.3,7.3,17.9,200.9,274089,66282,161876,45931,42956,18331,793,1953,21879,345043.7,4312405,4365268,1,0.6662,0.893,0.3339,0.1026,0.2313,0.1243,0.0765,0.0398,0.0141,0.0367,0.0226,0.107,0.0304,1,41938.7,51109.2,189162.5,116210.6,262093.6,176068.6,867173.4,564178.6,7999870.7,2079154.6,1421304.2,606109.6,345043.7,0.6662,0.893,0.3339,0.1026,0.2313,0.1243,0.0765,0.0398,0.0141,0.0367,0.0226,0.107,0.0304,244337349324,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1968,10974000,2829.8,683.6,1705.2,441,408,172,8.1,16.4,211.5,310546,75013,187133,48400,44776,18876,893,1798,23209,360250,4343232,4486180,1,0.6594,0.8877,0.3406,0.1026,0.238,0.1257,0.0812,0.042,0.015,0.0392,0.0242,0.1123,0.0311,1,42421.2,51919.7,197196,118811.2,275595.1,181985.6,939841.1,607620.1,8709395.3,2269001.6,1554789.4,650054.7000000001,360250,0.6594,0.8877,0.3406,0.1026,0.238,0.1257,0.0812,0.042,0.015,0.0392,0.0242,0.1123,0.0311,251477794825,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1969,11047000,3020,738.7,1806.8,474.5,448.5,184,8.6,19.1,236.7,333618,81602,199600,52416,49543,20327,950,2113,26153,338292.5,4373179,4513698,1,0.668,0.8962,0.332,0.1043,0.2277,0.1239,0.0747,0.0375,0.0156,0.0371,0.0216,0.1038,0.0292,1,43039.5,52493.60000000001,192544.7,120970.1,264109.6,179610.6,865815.1000000001,544079.4,9027212.7,2152796,1389095.8,602052.9,338292.5,0.668,0.8962,0.332,0.1043,0.2277,0.1239,0.0747,0.0375,0.0156,0.0371,0.0216,0.1038,0.0292,253596925270,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1970,11113976,3311.6,765.4,2028.4,517.8,467.9,186.8,9.6,20.4,251.1,368055,85067,225437,57551,52006,20762,1066,2270,27908,310827.3,4411442,4309313,1,0.6827,0.9103,0.3173,0.1049,0.2124,0.1227,0.0623,0.0345,0.0104,0.0278,0.0174,0.0897,0.0275,1,42947.4,52055.5,179638.3,118745.3,240512.1,173616,705311.5,487607.7,5901640.100000001,1576258.2,1095882.9,508063.2,310827.3,0.6827000000000001,0.9103,0.3173,0.1049,0.2124,0.1227,0.0623,0.0345,0.0104,0.0278,0.0174,0.0897,0.0275,249756502330,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1971,11196000,3408.1,836.7,2095.6,475.8,477.3,187.9,9.6,21.6,258.1,381567,93682,234618,53267,53436,21039,1079,2418,28900,313724.8,4487407,4294442,1,0.6773,0.9083,0.3227,0.1082,0.2145,0.1228,0.064,0.0355,0.0104,0.0285,0.0182,0.0917,0.0277,1,42611,51950.8,182756.3,122541.3,242978.9,173868.3,725100.1000000001,502179.6,5884734,1616359.5,1142151.4,519413.5,313724.8,0.6773,0.9083,0.3227,0.1082,0.2145,0.1228,0.064,0.0355,0.0104,0.0285,0.0182,0.0917,0.0277,254101336198,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1972,11251000,3283.1,846.1,1994,443,508.1,215.9,8.8,23.3,260.1,369377,95190,224344,49843,57162,24287,985,2623,29267,341487.6,4556160,4331601,1,0.6684,0.9045,0.3316,0.1088,0.2228,0.1273,0.0662,0.0349,0.0123,0.0312,0.0189,0.0955,0.0293,1,43276.5,53236.9,193188.3,126762.4,259612.2,185423.4,771247.7000000001,509031.6,7175707.9,1820703.1,1225782.1,556367.7000000001,341487.6,0.6684,0.9045,0.3316,0.1088,0.2228,0.1273,0.0662,0.0349,0.0123,0.0312,0.0189,0.0955,0.0293,265479325121,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1973,11236000,3769.1,1025.1,2236.2,507.7,555.9,248.7,10.4,24,272.8,423492,115183,251263,57046,62457,27949,1163,2694,30651,332799,4620904,4505335,1,0.6713,0.9094,0.3287,0.11,0.2187,0.1281,0.0628,0.0359,0.0098,0.0269,0.0171,0.0906,0.0278,1,44645.2,54981.8,196732.9,131710.6,261756.8,191620.3,751946.1000000001,537448.5,5895213.4,1609956.5,1134141.7,542305.3,332799,0.6713,0.9094,0.3287,0.11,0.2187,0.1281,0.0628,0.0359,0.0098,0.0269,0.0171,0.0906,0.0278,276584396007,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
Illinois,1974,11131000,4557.1,1264.2,2761.5,531.4,627.1,274.2,11.8,27.7,313.4,507254,140717,307382,59155,69806,30523,1319,3082,34882,333114,4684996,4547141,1,0.6666,0.908,0.3334,0.1115,0.2219,0.1299,0.0637,0.036,0.009,0.0277,0.0187,0.092,0.0283,1,43648.5,54055.3,196468.2,131431.5,261501.2,191419.4,751201.9,531009.8,5298159.5,1633152.1,1226754.8,542079.9,333114,0.6666000000000001,0.908,0.3334,0.1115,0.2219,0.1299,0.0637,0.036,0.009,0.0277,0.0187,0.092,0.0283,276112729924,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1,423,NA,NA,NA,NA,NA
